From,Status,Price,Date Created
+61876660527,Completed,-0.075,2026-06-18T02:51:18.000Z
+61876660527,Completed,-0.075,2026-06-18T02:51:19.000Z
+61876660527,Completed,-0.15,2026-06-18T02:51:14.000Z
+61876660527,Completed,-0.075,2026-06-18T02:50:44.000Z
+61876660527,Completed,-0.075,2026-06-18T02:50:41.000Z
+61876660527,Completed,-0.075,2026-06-18T02:51:11.000Z
+61876660527,No Answer,,2026-06-18T02:51:13.000Z
+61876660527,No Answer,,2026-06-18T02:51:12.000Z
+61876660527,Completed,-0.075,2026-06-18T02:50:46.000Z
+61876660527,Completed,-0.075,2026-06-18T02:50:38.000Z
+61876660527,Completed,-0.15,2026-06-18T02:50:47.000Z
+61876660527,Completed,-0.15,2026-06-18T02:50:37.000Z
+61876660527,Completed,-0.15,2026-06-18T02:50:39.000Z
+61876660527,Completed,-0.15,2026-06-18T02:50:29.000Z
+61876660527,Completed,-0.075,2026-06-18T02:50:45.000Z
+61876660527,Completed,-0.15,2026-06-18T02:50:40.000Z
+61876660527,Completed,-0.075,2026-06-18T02:50:42.000Z
+61876660527,Completed,-0.075,2026-06-18T02:50:43.000Z
+61876660527,Completed,-0.075,2026-06-18T02:50:30.000Z
+61876660527,Completed,-0.075,2026-06-18T02:50:34.000Z
+61876660527,Completed,-0.075,2026-06-18T02:50:36.000Z
+61418920742,Completed,-0.01,2026-06-18T02:50:50.000Z
+61876660527,Completed,-0.15,2026-06-18T02:50:32.000Z
+61876660527,Completed,-0.075,2026-06-18T02:50:35.000Z
+61876660527,Completed,-0.075,2026-06-18T02:50:28.000Z
+61876660527,Completed,-0.075,2026-06-18T02:50:32.000Z
+61876660527,Completed,-0.075,2026-06-18T02:50:25.000Z
+61876660527,Completed,-0.075,2026-06-18T02:50:33.000Z
+61876660527,Completed,-0.075,2026-06-18T02:50:26.000Z
+61876660527,Completed,-0.15,2026-06-18T02:50:27.000Z
+61416888018,Completed,-0.01,2026-06-18T02:49:57.000Z
+61876660527,Completed,-0.075,2026-06-18T02:49:22.000Z
+61876660527,Completed,-0.075,2026-06-18T02:49:24.000Z
+61876660527,Completed,-0.075,2026-06-18T02:49:25.000Z
+61876660527,Completed,-0.075,2026-06-18T02:49:19.000Z
+61876660527,Completed,-0.075,2026-06-18T02:49:26.000Z
+61876660527,Completed,-0.075,2026-06-18T02:49:18.000Z
+61876660527,Completed,-0.075,2026-06-18T02:49:17.000Z
+61876660527,Completed,-0.075,2026-06-18T02:49:16.000Z
+61876660527,Completed,-0.15,2026-06-18T02:49:14.000Z
+61876660527,Completed,-0.15,2026-06-18T02:49:23.000Z
+61876660527,Completed,-0.075,2026-06-18T02:49:20.000Z
+61876660527,Completed,-0.075,2026-06-18T02:49:21.000Z
+61876660527,Completed,-0.075,2026-06-18T02:49:15.000Z
+61876660527,Completed,-0.075,2026-06-18T02:49:13.000Z
+61876660527,Completed,-0.075,2026-06-18T02:48:31.000Z
+61876660527,Completed,-0.075,2026-06-18T02:48:29.000Z
+61876660527,Completed,-0.15,2026-06-18T02:48:32.000Z
+61876660527,Completed,-0.075,2026-06-18T02:48:27.000Z
+61876660527,Completed,-0.075,2026-06-18T02:48:34.000Z
+61876660527,Completed,-0.075,2026-06-18T02:48:37.000Z
+61876660527,Completed,-0.075,2026-06-18T02:48:35.000Z
+61876660527,Completed,-0.075,2026-06-18T02:48:36.000Z
+61876660527,Completed,-0.075,2026-06-18T02:48:30.000Z
+61876660527,Completed,-0.075,2026-06-18T02:48:23.000Z
+61876660527,Completed,-0.075,2026-06-18T02:48:33.000Z
+61876660527,Completed,-0.075,2026-06-18T02:48:26.000Z
+61876660527,Completed,-0.075,2026-06-18T02:48:25.000Z
+61876660527,Completed,-0.075,2026-06-18T02:48:28.000Z
+61876660527,Completed,-0.075,2026-06-18T02:48:22.000Z
+61876660527,Completed,-0.075,2026-06-18T02:48:21.000Z
+61876660527,Completed,-0.075,2026-06-18T02:48:25.000Z
+61876660527,Completed,-0.15,2026-06-18T02:47:37.000Z
+61876660527,Completed,-0.075,2026-06-18T02:47:31.000Z
+61876660527,Completed,-0.075,2026-06-18T02:47:30.000Z
+61876660527,Completed,-0.075,2026-06-18T02:47:35.000Z
+61436521542,Completed,-0.01,2026-06-18T02:47:50.000Z
+61876660527,Completed,-0.075,2026-06-18T02:47:34.000Z
+61876660527,Completed,-0.15,2026-06-18T02:47:32.000Z
+61876660527,Completed,-0.075,2026-06-18T02:47:29.000Z
+61876660527,Completed,-0.15,2026-06-18T02:47:24.000Z
+61876660527,Completed,-0.075,2026-06-18T02:47:33.000Z
+61876660527,Completed,-0.075,2026-06-18T02:47:23.000Z
+61876660527,Completed,-0.075,2026-06-18T02:47:36.000Z
+61876660527,Completed,-0.075,2026-06-18T02:47:27.000Z
+61876660527,Completed,-0.075,2026-06-18T02:47:20.000Z
+61876660527,Completed,-0.075,2026-06-18T02:47:28.000Z
+61876660527,Completed,-0.075,2026-06-18T02:47:26.000Z
+61876660527,Completed,-0.15,2026-06-18T02:47:25.000Z
+61876660527,Completed,-0.075,2026-06-18T02:47:22.000Z
+61876660527,Completed,-0.15,2026-06-18T02:47:18.000Z
+61876660527,Completed,-0.075,2026-06-18T02:47:21.000Z
+61876660527,Completed,-0.15,2026-06-18T02:47:19.000Z
+61876660527,Completed,-0.075,2026-06-18T02:46:26.000Z
+61876660527,Completed,-0.075,2026-06-18T02:46:25.000Z
+61876660527,Completed,-0.15,2026-06-18T02:46:21.000Z
+61876660527,Completed,-0.15,2026-06-18T02:46:18.000Z
+61876660527,Completed,-0.075,2026-06-18T02:46:24.000Z
+61876660527,Completed,-0.15,2026-06-18T02:46:19.000Z
+61876660527,Completed,-0.075,2026-06-18T02:46:22.000Z
+61876660527,Completed,-0.15,2026-06-18T02:46:23.000Z
+61876660527,Completed,-0.15,2026-06-18T02:46:17.000Z
+61876660527,Completed,-0.15,2026-06-18T02:46:20.000Z
+61876660527,Completed,-0.075,2026-06-18T02:45:36.000Z
+61876660527,Completed,-0.075,2026-06-18T02:45:49.000Z
+61876660527,Completed,-0.075,2026-06-18T02:45:38.000Z
+61876660527,Completed,-0.075,2026-06-18T02:45:47.000Z
+61876660527,Completed,-0.075,2026-06-18T02:45:42.000Z
+61876660527,Completed,-0.15,2026-06-18T02:45:35.000Z
+61876660527,Completed,-0.15,2026-06-18T02:45:40.000Z
+61876660527,Completed,-0.075,2026-06-18T02:45:48.000Z
+61876660527,Completed,-0.075,2026-06-18T02:45:43.000Z
+61876660527,Completed,-0.15,2026-06-18T02:45:50.000Z
+61876660527,Completed,-0.075,2026-06-18T02:45:34.000Z
+61876660527,Completed,-0.075,2026-06-18T02:45:39.000Z
+61876660527,Completed,-0.075,2026-06-18T02:45:41.000Z
+61876660527,Completed,-0.15,2026-06-18T02:45:37.000Z
+61876660527,No Answer,,2026-06-18T02:45:46.000Z
+61876660527,Completed,-0.075,2026-06-18T02:45:45.000Z
+61876660527,No Answer,,2026-06-18T02:45:44.000Z
+61876660527,Completed,-0.075,2026-06-18T02:45:32.000Z
+61876660527,Completed,-0.15,2026-06-18T02:45:33.000Z
+61876660527,Completed,-0.15,2026-06-18T02:44:27.000Z
+61876660527,Completed,-0.075,2026-06-18T02:44:17.000Z
+61876660527,Completed,-0.075,2026-06-18T02:44:20.000Z
+61876660527,Completed,-0.15,2026-06-18T02:44:24.000Z
+61876660527,Completed,-0.15,2026-06-18T02:44:22.000Z
+61876660527,Completed,-0.15,2026-06-18T02:44:11.000Z
+61876660527,Completed,-0.075,2026-06-18T02:44:25.000Z
+61876660527,Completed,-0.15,2026-06-18T02:44:14.000Z
+61876660527,Completed,-0.15,2026-06-18T02:44:18.000Z
+61876660527,Completed,-0.075,2026-06-18T02:44:21.000Z
+61876660527,Completed,-0.15,2026-06-18T02:44:13.000Z
+61876660527,Completed,-0.075,2026-06-18T02:44:12.000Z
+61876660527,Completed,-0.15,2026-06-18T02:44:26.000Z
+61876660527,Completed,-0.075,2026-06-18T02:44:16.000Z
+61876660527,No Answer,,2026-06-18T02:44:23.000Z
+61876660527,Completed,-0.075,2026-06-18T02:44:15.000Z
+61468543021,Completed,-0.01,2026-06-18T02:44:22.000Z
+61876660527,Completed,-0.075,2026-06-18T02:44:10.000Z
+61876660527,Completed,-0.0252,2026-06-18T02:44:19.000Z
+61876660507,Completed,-0.0504,2026-06-18T02:43:58.000Z
+61447843345,Completed,0.0,2026-06-18T02:43:58.000Z
+61876660527,Completed,-0.15,2026-06-18T02:43:24.000Z
+61876660527,Completed,-0.075,2026-06-18T02:43:22.000Z
+61876660527,Completed,-0.075,2026-06-18T02:43:24.000Z
+61876660527,Completed,-0.075,2026-06-18T02:43:08.000Z
+61876660527,Completed,-0.075,2026-06-18T02:43:21.000Z
+61876660527,Completed,-0.075,2026-06-18T02:43:20.000Z
+61876660527,Completed,-0.075,2026-06-18T02:43:18.000Z
+61876660527,Completed,-0.075,2026-06-18T02:43:11.000Z
+61876660527,Completed,-0.075,2026-06-18T02:43:14.000Z
+61876660527,Completed,-0.15,2026-06-18T02:43:16.000Z
+61876660527,Completed,-0.15,2026-06-18T02:43:19.000Z
+61876660527,Completed,-0.15,2026-06-18T02:43:13.000Z
+61876660527,Completed,-0.075,2026-06-18T02:43:10.000Z
+61876660527,Completed,-0.075,2026-06-18T02:43:15.000Z
+61876660527,Completed,-0.075,2026-06-18T02:43:09.000Z
+61876660527,Completed,-0.15,2026-06-18T02:43:17.000Z
+61876660527,Completed,-0.075,2026-06-18T02:43:12.000Z
+61491961243,Completed,-0.01,2026-06-18T02:43:00.000Z
+61876660527,Completed,-0.15,2026-06-18T02:42:21.000Z
+61876660527,Completed,-0.075,2026-06-18T02:42:25.000Z
+61876660527,Completed,-0.15,2026-06-18T02:42:26.000Z
+61876660527,Completed,-0.15,2026-06-18T02:42:20.000Z
+61876660527,Completed,-0.075,2026-06-18T02:42:23.000Z
+61876660527,Completed,-0.075,2026-06-18T02:42:22.000Z
+61876660527,Completed,-0.075,2026-06-18T02:42:14.000Z
+61876660527,Completed,-0.075,2026-06-18T02:42:24.000Z
+61876660527,Completed,-0.075,2026-06-18T02:42:13.000Z
+61876660527,Completed,-0.075,2026-06-18T02:42:15.000Z
+61876660527,Completed,-0.15,2026-06-18T02:42:19.000Z
+61876660527,Completed,-0.075,2026-06-18T02:42:18.000Z
+61876660527,Completed,-0.075,2026-06-18T02:42:17.000Z
+61876660527,Completed,-0.075,2026-06-18T02:42:16.000Z
+61876660527,Completed,-0.15,2026-06-18T02:41:30.000Z
+61876660527,Completed,-0.075,2026-06-18T02:41:27.000Z
+61409126554,Completed,-0.01,2026-06-18T02:41:59.000Z
+61401861641,Completed,-0.04,2026-06-18T02:41:59.000Z
+61876660527,Completed,-0.15,2026-06-18T02:41:20.000Z
+61876660527,Completed,-0.15,2026-06-18T02:41:26.000Z
+61876660527,Completed,-0.075,2026-06-18T02:41:29.000Z
+61876660527,Completed,-0.075,2026-06-18T02:41:25.000Z
+61876660527,Completed,-0.15,2026-06-18T02:41:24.000Z
+61876660527,Completed,-0.075,2026-06-18T02:41:22.000Z
+61876660527,Completed,-0.075,2026-06-18T02:41:17.000Z
+61876660527,Completed,-0.075,2026-06-18T02:41:28.000Z
+61876660527,Completed,-0.075,2026-06-18T02:41:16.000Z
+61876660527,Completed,-0.075,2026-06-18T02:41:19.000Z
+61876660527,Completed,-0.15,2026-06-18T02:41:23.000Z
+61876660527,Completed,-0.15,2026-06-18T02:41:18.000Z
+61876660527,Failed,0.0,2026-06-18T02:41:21.000Z
+61876660527,Completed,-0.075,2026-06-18T02:41:13.000Z
+61876660527,Completed,-0.15,2026-06-18T02:41:15.000Z
+61876660527,Completed,-0.075,2026-06-18T02:41:14.000Z
+61481818660,Completed,-0.01,2026-06-18T02:41:08.000Z
+61405752622,Completed,-0.01,2026-06-18T02:40:51.000Z
+61876660527,Completed,-0.075,2026-06-18T02:40:24.000Z
+61876660527,Completed,-0.075,2026-06-18T02:40:22.000Z
+61876660527,Completed,-0.075,2026-06-18T02:40:25.000Z
+61876660527,Completed,-0.15,2026-06-18T02:40:27.000Z
+61876660527,Completed,-0.075,2026-06-18T02:40:27.000Z
+61876660527,Completed,-0.15,2026-06-18T02:40:21.000Z
+61876660527,Completed,-0.15,2026-06-18T02:40:20.000Z
+61876660527,Completed,-0.075,2026-06-18T02:40:15.000Z
+61876660527,Completed,-0.075,2026-06-18T02:40:23.000Z
+61876660527,Completed,-0.075,2026-06-18T02:40:19.000Z
+61876660527,Completed,-0.15,2026-06-18T02:40:18.000Z
+61876660527,Completed,-0.15,2026-06-18T02:40:17.000Z
+61876660527,Completed,-0.075,2026-06-18T02:40:16.000Z
+61876660527,Completed,-0.075,2026-06-18T02:39:25.000Z
+61876660527,Completed,-0.075,2026-06-18T02:39:26.000Z
+61876660527,Completed,-0.15,2026-06-18T02:39:18.000Z
+61876660527,Completed,-0.075,2026-06-18T02:39:29.000Z
+61876660527,Completed,-0.15,2026-06-18T02:39:22.000Z
+61876660527,Completed,-0.075,2026-06-18T02:39:24.000Z
+61876660527,Completed,-0.075,2026-06-18T02:39:28.000Z
+61876660527,Completed,-0.075,2026-06-18T02:39:20.000Z
+61876660527,Completed,-0.15,2026-06-18T02:39:23.000Z
+61876660527,Completed,-0.15,2026-06-18T02:39:13.000Z
+61876660527,Completed,-0.075,2026-06-18T02:39:11.000Z
+61876660527,Completed,-0.15,2026-06-18T02:39:27.000Z
+61876660527,Completed,-0.075,2026-06-18T02:39:17.000Z
+61876660527,Completed,-0.075,2026-06-18T02:39:21.000Z
+61876660527,Completed,-0.15,2026-06-18T02:39:14.000Z
+61876660527,Completed,-0.075,2026-06-18T02:39:15.000Z
+61876660527,Completed,-0.075,2026-06-18T02:39:16.000Z
+61876660527,Completed,-0.075,2026-06-18T02:39:12.000Z
+61876660527,Completed,-0.15,2026-06-18T02:39:19.000Z
+61876660527,Completed,-0.075,2026-06-18T02:39:09.000Z
+61876660527,Completed,-0.075,2026-06-18T02:39:10.000Z
+61876660527,Completed,-0.15,2026-06-18T02:39:08.000Z
+61422530026,Completed,-0.01,2026-06-18T02:39:07.000Z
+61876660527,Completed,-0.075,2026-06-18T02:38:15.000Z
+61876660527,Completed,-0.075,2026-06-18T02:38:16.000Z
+61876660527,Completed,-0.075,2026-06-18T02:38:17.000Z
+61876660527,Completed,-0.075,2026-06-18T02:38:14.000Z
+61876660527,Completed,-0.075,2026-06-18T02:38:13.000Z
+61876660527,Completed,-0.15,2026-06-18T02:38:12.000Z
+61484348735,Completed,-0.01,2026-06-18T02:38:15.000Z
+61876660527,Completed,-0.075,2026-06-18T02:38:09.000Z
+61876660527,Completed,-0.075,2026-06-18T02:38:11.000Z
+61876660527,Completed,-0.15,2026-06-18T02:38:10.000Z
+61876660527,Completed,-0.075,2026-06-18T02:37:31.000Z
+61876660527,Completed,-0.075,2026-06-18T02:37:34.000Z
+61876660527,Completed,-0.15,2026-06-18T02:37:29.000Z
+61876660527,Completed,-0.15,2026-06-18T02:37:35.000Z
+61876660527,Completed,-0.075,2026-06-18T02:37:27.000Z
+61876660527,Completed,-0.075,2026-06-18T02:37:20.000Z
+61876660527,Completed,-0.15,2026-06-18T02:37:32.000Z
+61876660527,Completed,-0.075,2026-06-18T02:37:17.000Z
+61876660527,Completed,-0.075,2026-06-18T02:37:33.000Z
+61876660527,Completed,-0.15,2026-06-18T02:37:30.000Z
+61876660527,Completed,-0.075,2026-06-18T02:37:22.000Z
+61876660527,Completed,-0.075,2026-06-18T02:37:36.000Z
+61876660527,Completed,-0.075,2026-06-18T02:37:26.000Z
+61876660527,Completed,-0.075,2026-06-18T02:37:19.000Z
+61876660527,Completed,-0.075,2026-06-18T02:37:24.000Z
+61876660527,Completed,-0.075,2026-06-18T02:37:28.000Z
+61876660527,Completed,-0.075,2026-06-18T02:37:23.000Z
+61876660527,Completed,-0.15,2026-06-18T02:37:16.000Z
+61876660527,Completed,-0.15,2026-06-18T02:37:25.000Z
+61876660527,Completed,-0.15,2026-06-18T02:37:18.000Z
+61876660527,Completed,-0.075,2026-06-18T02:37:21.000Z
+61876660527,Completed,-0.15,2026-06-18T02:36:29.000Z
+61876660527,Completed,-0.075,2026-06-18T02:36:27.000Z
+61876660527,Completed,-0.075,2026-06-18T02:36:33.000Z
+61876660527,Completed,-0.075,2026-06-18T02:36:22.000Z
+61876660527,Completed,-0.075,2026-06-18T02:36:26.000Z
+61876660527,Completed,-0.075,2026-06-18T02:36:30.000Z
+61876660527,Completed,-0.075,2026-06-18T02:36:29.000Z
+61876660527,Completed,-0.15,2026-06-18T02:36:24.000Z
+61876660527,Completed,-0.075,2026-06-18T02:36:23.000Z
+61876660527,Completed,-0.075,2026-06-18T02:36:21.000Z
+61876660527,Completed,-0.075,2026-06-18T02:36:26.000Z
+61876660527,Completed,-0.075,2026-06-18T02:36:18.000Z
+61876660527,Completed,-0.075,2026-06-18T02:36:31.000Z
+61876660527,Completed,-0.075,2026-06-18T02:36:17.000Z
+61876660527,Completed,-0.075,2026-06-18T02:36:14.000Z
+61411522385,Completed,0.0,2026-06-18T02:36:31.000Z
+61876660527,Completed,-0.075,2026-06-18T02:36:18.000Z
+61876660527,Completed,-0.075,2026-06-18T02:36:19.000Z
+61876660527,Completed,-0.075,2026-06-18T02:36:22.000Z
+61876660527,Completed,-0.15,2026-06-18T02:36:15.000Z
+61452287547,Completed,-0.01,2026-06-18T02:36:20.000Z
+61876660527,Completed,-0.075,2026-06-18T02:36:13.000Z
+61876660527,Completed,-0.075,2026-06-18T02:36:12.000Z
+61876660527,Completed,-0.075,2026-06-18T02:35:15.000Z
+61876660527,Completed,-0.075,2026-06-18T02:35:14.000Z
+61876660527,Completed,-0.15,2026-06-18T02:35:14.000Z
+61876660527,Completed,-0.075,2026-06-18T02:35:14.000Z
+61876660527,Completed,-0.075,2026-06-18T02:35:14.000Z
+61876660527,Completed,-0.075,2026-06-18T02:35:15.000Z
+61876660527,Completed,-0.075,2026-06-18T02:35:13.000Z
+61876660527,Completed,-0.075,2026-06-18T02:35:13.000Z
+61876660527,Completed,-0.075,2026-06-18T02:35:13.000Z
+61876660527,Completed,-0.15,2026-06-18T02:35:15.000Z
+61876660527,Completed,-0.075,2026-06-18T02:35:13.000Z
+61876660527,Completed,-0.075,2026-06-18T02:35:15.000Z
+61876660527,Completed,-0.075,2026-06-18T02:35:13.000Z
+61876660527,Completed,-0.15,2026-06-18T02:35:13.000Z
+61876660527,Completed,-0.075,2026-06-18T02:35:13.000Z
+61876660527,Completed,-0.075,2026-06-18T02:35:14.000Z
+61876660527,Completed,-0.15,2026-06-18T02:35:13.000Z
+61876660527,Completed,-0.15,2026-06-18T02:34:18.000Z
+61876660527,Completed,-0.15,2026-06-18T02:34:17.000Z
+61876660527,Completed,-0.075,2026-06-18T02:34:17.000Z
+61876660527,Completed,-0.15,2026-06-18T02:34:18.000Z
+61876660527,Completed,-0.075,2026-06-18T02:34:17.000Z
+61876660527,Completed,-0.075,2026-06-18T02:34:16.000Z
+61876660527,Completed,-0.075,2026-06-18T02:34:16.000Z
+61876660527,Completed,-0.15,2026-06-18T02:34:16.000Z
+61876660527,Completed,-0.075,2026-06-18T02:34:16.000Z
+61876660527,Completed,-0.075,2026-06-18T02:34:16.000Z
+61876660527,Completed,-0.075,2026-06-18T02:34:16.000Z
+61876660527,Completed,-0.075,2026-06-18T02:34:17.000Z
+61876660527,Completed,-0.15,2026-06-18T02:34:17.000Z
+61876660527,Completed,-0.075,2026-06-18T02:34:16.000Z
+61876660527,Failed,0.0,2026-06-18T02:34:18.000Z
+61876660527,No Answer,,2026-06-18T02:34:18.000Z
+61876660527,Completed,-0.15,2026-06-18T02:34:16.000Z
+61876660527,Completed,-0.075,2026-06-18T02:33:17.000Z
+61876660527,Completed,-0.15,2026-06-18T02:33:17.000Z
+61876660527,Completed,-0.075,2026-06-18T02:33:16.000Z
+61876660527,Completed,-0.075,2026-06-18T02:33:15.000Z
+61876660527,Completed,-0.15,2026-06-18T02:33:16.000Z
+61876660527,Completed,-0.15,2026-06-18T02:33:16.000Z
+61876660527,Completed,-0.15,2026-06-18T02:33:15.000Z
+61876660527,Completed,-0.075,2026-06-18T02:33:18.000Z
+61876660527,Completed,-0.15,2026-06-18T02:33:15.000Z
+61876660527,Completed,-0.075,2026-06-18T02:33:15.000Z
+61876660527,Completed,-0.075,2026-06-18T02:33:15.000Z
+61876660527,Completed,-0.075,2026-06-18T02:33:16.000Z
+61876660527,Completed,-0.15,2026-06-18T02:33:15.000Z
+61876660527,Completed,-0.075,2026-06-18T02:33:15.000Z
+61876660527,Completed,-0.075,2026-06-18T02:33:15.000Z
+61411149196,Completed,-0.01,2026-06-18T02:33:29.000Z
+61876660527,Completed,-0.075,2026-06-18T02:33:17.000Z
+61876660527,Completed,-0.075,2026-06-18T02:33:17.000Z
+61876660527,Completed,-0.075,2026-06-18T02:33:17.000Z
+61876660527,Completed,-0.075,2026-06-18T02:33:15.000Z
+61876660527,Completed,-0.15,2026-06-18T02:32:17.000Z
+61876660527,Completed,-0.15,2026-06-18T02:32:16.000Z
+61876660527,Completed,-0.075,2026-06-18T02:32:16.000Z
+61876660527,Completed,-0.15,2026-06-18T02:32:16.000Z
+61876660527,Completed,-0.075,2026-06-18T02:32:15.000Z
+61876660527,Completed,-0.15,2026-06-18T02:32:14.000Z
+61876660527,Completed,-0.075,2026-06-18T02:32:14.000Z
+61876660527,Completed,-0.15,2026-06-18T02:32:15.000Z
+61876660527,Completed,-0.075,2026-06-18T02:32:16.000Z
+61876660527,Completed,-0.075,2026-06-18T02:32:14.000Z
+61876660527,Completed,-0.075,2026-06-18T02:32:17.000Z
+61876660527,Completed,-0.075,2026-06-18T02:32:16.000Z
+61876660527,Completed,-0.075,2026-06-18T02:32:15.000Z
+61876660527,Completed,-0.075,2026-06-18T02:32:15.000Z
+61876660527,Completed,-0.0252,2026-06-18T02:32:14.000Z
+61876660527,Completed,-0.075,2026-06-18T02:32:14.000Z
+61876660527,Completed,-0.075,2026-06-18T02:32:14.000Z
+61876660527,Busy,,2026-06-18T02:32:16.000Z
+61876660527,Completed,-0.15,2026-06-18T02:31:09.000Z
+61876660527,Completed,-0.075,2026-06-18T02:31:10.000Z
+61876660527,Completed,-0.075,2026-06-18T02:31:09.000Z
+61876660527,Completed,-0.075,2026-06-18T02:31:09.000Z
+61876660527,Completed,-0.15,2026-06-18T02:31:09.000Z
+61876660527,Completed,-0.075,2026-06-18T02:31:09.000Z
+61876660527,Completed,-0.15,2026-06-18T02:31:09.000Z
+61876660527,Completed,-0.15,2026-06-18T02:30:35.000Z
+61876660527,Completed,-0.15,2026-06-18T02:30:34.000Z
+61876660527,Completed,-0.075,2026-06-18T02:30:34.000Z
+61876660527,Completed,-0.15,2026-06-18T02:30:33.000Z
+61876660527,Completed,-0.15,2026-06-18T02:30:32.000Z
+61876660527,Completed,-0.075,2026-06-18T02:30:35.000Z
+61876660527,Completed,-0.15,2026-06-18T02:30:31.000Z
+61876660527,Completed,-0.075,2026-06-18T02:30:33.000Z
+61876660527,Completed,-0.075,2026-06-18T02:30:32.000Z
+61876660527,Completed,-0.15,2026-06-18T02:30:32.000Z
+61876660527,Completed,-0.075,2026-06-18T02:30:31.000Z
+61876660527,Completed,-0.075,2026-06-18T02:30:33.000Z
+61876660527,Completed,-0.075,2026-06-18T02:30:32.000Z
+61876660527,Completed,-0.15,2026-06-18T02:30:31.000Z
+61876660527,Completed,-0.075,2026-06-18T02:30:34.000Z
+61876660527,Completed,-0.075,2026-06-18T02:30:32.000Z
+61876660527,Completed,-0.075,2026-06-18T02:30:34.000Z
+61876660527,Completed,-0.075,2026-06-18T02:30:33.000Z
+61876660527,Completed,-0.075,2026-06-18T02:30:31.000Z
+61876660527,Completed,-0.075,2026-06-18T02:30:31.000Z
+61876660527,Completed,-0.075,2026-06-18T02:30:31.000Z
+61876660527,Completed,-0.075,2026-06-18T02:30:33.000Z
+61876660527,Completed,-0.075,2026-06-18T02:30:31.000Z
+61876660527,Busy,,2026-06-18T02:30:34.000Z
+61876660527,Failed,0.0,2026-06-18T02:30:31.000Z
+61876660527,Completed,-0.075,2026-06-18T02:29:14.000Z
+61876660527,Completed,-0.15,2026-06-18T02:29:10.000Z
+61876660527,Completed,-0.075,2026-06-18T02:29:11.000Z
+61876660507,Completed,-0.252,2026-06-18T02:29:40.000Z
+61876660527,Completed,0.0,2026-06-18T02:29:12.000Z
+61876660527,Completed,-0.15,2026-06-18T02:29:11.000Z
+61876660527,Completed,-0.075,2026-06-18T02:29:09.000Z
+61876660527,Completed,-0.075,2026-06-18T02:29:13.000Z
+61876660527,Completed,-0.075,2026-06-18T02:29:13.000Z
+61876660527,Completed,-0.075,2026-06-18T02:29:07.000Z
+61876660527,Completed,-0.075,2026-06-18T02:29:07.000Z
+61876660527,Completed,-0.075,2026-06-18T02:29:07.000Z
+61876660527,Completed,-0.075,2026-06-18T02:29:12.000Z
+61876660527,Completed,-0.075,2026-06-18T02:29:09.000Z
+61876660527,Completed,-0.075,2026-06-18T02:29:08.000Z
+61876660527,Completed,-0.15,2026-06-18T02:29:08.000Z
+61876660527,Completed,-0.15,2026-06-18T02:29:08.000Z
+61876660527,Completed,-0.075,2026-06-18T02:28:12.000Z
+61418930504,Completed,-0.01,2026-06-18T02:28:56.000Z
+61876660527,Completed,-0.075,2026-06-18T02:28:12.000Z
+61876660527,Completed,-0.15,2026-06-18T02:28:12.000Z
+61876660527,Completed,-0.15,2026-06-18T02:28:10.000Z
+61876660527,Completed,-0.075,2026-06-18T02:28:12.000Z
+61876660527,Completed,-0.075,2026-06-18T02:28:11.000Z
+61876660527,Completed,-0.075,2026-06-18T02:28:12.000Z
+61876660527,Completed,-0.15,2026-06-18T02:28:11.000Z
+61876660527,Completed,-0.075,2026-06-18T02:28:11.000Z
+61876660527,Completed,-0.075,2026-06-18T02:28:10.000Z
+61876660527,Completed,-0.15,2026-06-18T02:28:11.000Z
+61876660527,Completed,-0.075,2026-06-18T02:28:10.000Z
+61876660527,Completed,-0.15,2026-06-18T02:28:10.000Z
+61876660527,No Answer,,2026-06-18T02:28:10.000Z
+61876660527,Completed,-0.075,2026-06-18T02:27:25.000Z
+61876660527,Completed,-0.075,2026-06-18T02:27:23.000Z
+61876660527,Completed,-0.075,2026-06-18T02:27:22.000Z
+61876660527,Completed,-0.075,2026-06-18T02:27:26.000Z
+61876660527,Completed,-0.075,2026-06-18T02:27:23.000Z
+61876660527,Completed,-0.15,2026-06-18T02:27:17.000Z
+61876660527,Completed,-0.075,2026-06-18T02:27:21.000Z
+61876660527,Completed,-0.075,2026-06-18T02:27:20.000Z
+61428725602,Completed,-0.01,2026-06-18T02:27:41.000Z
+61876660527,Completed,-0.075,2026-06-18T02:27:24.000Z
+61876660527,Completed,-0.075,2026-06-18T02:27:23.000Z
+61876660527,Completed,-0.15,2026-06-18T02:27:18.000Z
+61876660527,Completed,-0.15,2026-06-18T02:27:16.000Z
+61876660527,Completed,0.0,2026-06-18T02:27:15.000Z
+61876660527,Completed,-0.075,2026-06-18T02:27:25.000Z
+61876660527,Completed,-0.075,2026-06-18T02:27:21.000Z
+61876660527,Completed,-0.075,2026-06-18T02:27:16.000Z
+61876660527,Completed,-0.075,2026-06-18T02:27:15.000Z
+61876660527,Completed,-0.075,2026-06-18T02:27:15.000Z
+61876660527,Completed,-0.075,2026-06-18T02:27:19.000Z
+61876660527,Completed,-0.15,2026-06-18T02:27:19.000Z
+61409689681,Completed,-0.12,2026-06-18T02:27:12.000Z
+61876660527,Completed,-0.075,2026-06-18T02:26:10.000Z
+61876660527,Completed,-0.15,2026-06-18T02:26:10.000Z
+61876660527,Completed,-0.15,2026-06-18T02:26:11.000Z
